,Artist,Song,uri,Acousticness,Danceability,Liveness,Loudness,Speechiness
2705,The Chills,Pink Frost,spotify:track:5roiieVFH9j0E28nd6frXs,0.582,0.582,0.0806,0.7089945652173913,0.0262
2706,The Cranberries,Ode To My Family,spotify:track:1eQuRtkMEPhf2DGzpBVTE6,0.0472,0.367,0.344,0.7448641304347826,0.0235
2707,Eels,My Beloved Monster,spotify:track:7cnzMdmMgxua5LA0isNTVR,0.423,0.454,0.502,0.7580434782608696,0.0342
2708,The Breeders,Drivin' On 9,spotify:track:6PflXO1lsOTWHjXntS7Cf2,0.494,0.631,0.329,0.6447010869565217,0.0295
2709,Ray Charles,"What'd I Say, Pt. 1 & 2",spotify:track:5yQ9iMZXGcr5rlO4hoLsP4,0.808,0.54,0.162,0.8717663043478261,0.0508
2710,WITCH,Strange Dream,spotify:track:4K9robUQi9tmUFXfyIKkyQ,0.293,0.677,0.0683,0.830163043478261,0.0294
2711,Alan Vega,Jukebox Babe,spotify:track:6jo8PZRTh1GLsMPy4d32UL,0.179,0.635,0.0929,0.7665217391304349,0.159
2712,Gorillaz,Kids with Guns - Jamie T's Turns to Monsters Mix,spotify:track:08GF9fkODWYqmllToQ6qqm,0.179,0.628,0.261,0.8043206521739131,0.114
2713,Radiohead,No Surprises,spotify:track:1bSpwPhAxZwlR2enJJsv7U,0.0577,0.255,0.113,0.7300815217391304,0.0278
2714,Small Faces,What'Cha Gonna Do About It,spotify:track:5UvKIFS3OCmwQ0WYiPUmQi,0.169,0.645,0.109,0.7972826086956523,0.128
2715,The Zombies,Care Of Cell 44,spotify:track:5QXqz1KDz8Z8DmfQoxWmmy,0.265,0.421,0.0973,0.8290760869565218,0.0285
2716,Donovan,Wear Your Love Like Heaven,spotify:track:0NkqCdYDySVdBoeGs4Nywe,0.404,0.619,0.181,0.7284239130434783,0.0351
2717,The Specials,Nelson Mandela,spotify:track:1mwkkRbkE2A6mE51X60s3Q,0.0433,0.635,0.163,0.7230978260869565,0.0555
2718,Eels,If You See Natalie,spotify:track:6zcgOpyYRGKmoZNhp76EaL,0.854,0.48,0.102,0.6408967391304348,0.0309
2719,The Stranglers,Golden Brown,spotify:track:4pC4usqAN2930VJNKoA79Q,0.143,0.562,0.138,0.5991032608695652,0.0304
2720,The Hives,Puppet On A String,spotify:track:4RFTgCmYiwpfSgIpD52MfX,0.578,0.717,0.111,0.8605978260869566,0.0326
2721,Blur,Coffee & TV,spotify:track:5eSllZgRWCIJsDTAqFRwQw,0.0511,0.743,0.0987,0.7446739130434782,0.0367
2722,The Strokes,Last Nite,spotify:track:3SUusuA9jH1v6PVwtYMbdv,0.0221,0.624,0.0975,0.8644565217391305,0.0296
2723,Jack White,Just One Drink,spotify:track:4K3YF667UrgdBC5iU4pd9Q,0.134,0.526,0.162,0.833233695652174,0.0703
2724,MC5,Miss X,spotify:track:5cbPK6WnabgkNURIcMscRd,0.00382,0.378,0.222,0.8087228260869566,0.0316
2725,The Raconteurs,Blue Veins,spotify:track:0KivcOGF5jtwxKXeSDacDu,0.171,0.361,0.137,0.7686684782608697,0.0433
2726,Gang Of Four,Damaged Goods,spotify:track:2pgqWRxgGgl3m2qHhahigG,0.025,0.744,0.155,0.8291576086956522,0.0899
2727,Janis Joplin,Move Over,spotify:track:2bD9x9kN4wYyVoyckeqlLk,0.189,0.708,0.0723,0.7386956521739131,0.0527
2728,Jean-Jacques Perrey,E.V.A.,spotify:track:4nQNNwnIUUmFzVOcVVJCk1,0.374,0.5,0.178,0.7355434782608695,0.055
2729,Captain Beyond,Dancing Madly Backwards (On A Sea Of Air),spotify:track:7D82mKbfYp34KzY7BrIfGH,0.039,0.389,0.317,0.7283695652173913,0.169
2730,Eels,The Morning,spotify:track:4Lip6TT0u2SB5nCkDgWKip,0.954,0.548,0.358,0.5662771739130436,0.0287
2731,The Black Keys,Busted,spotify:track:52d5S1jsslIvPk3qvUgLmN,0.136,0.52,0.325,0.8559239130434784,0.145
2732,The Libertines,Time For Heroes,spotify:track:79hW2iblmoT71PtfEj40Rn,0.00995,0.363,0.0136,0.9059782608695652,0.0508
2733,Blur,Caravan,spotify:track:4pfb8KDtoJwADf0t1wUaMS,0.472,0.481,0.45,0.6976086956521739,0.0405
2734,The Strokes,Automatic Stop,spotify:track:6DUKQUhWqUySYngLXLNwP2,0.00329,0.675,0.104,0.8535869565217392,0.0376
2735,The White Stripes,I'm Slowly Turning Into You,spotify:track:1GlwDjzybuK7ULRxeQTPXR,0.0215,0.33,0.328,0.8545923913043478,0.0676
2736,T. Rex,20th Century Boy,spotify:track:6Soku1wiB6mfcQp2s2W6a6,0.0052,0.434,0.234,0.8190489130434784,0.0514
2737,Kasabian,Let's Roll Just Like We Used To,spotify:track:7xyBhV9hTJVKjQEalEZhlU,0.0759,0.5,0.689,0.8386684782608697,0.0303
2738,Primal Scream,Shoot Speed Kill Light,spotify:track:6TPQrN2SGrH5XjmJIIO3Qi,8.14e-06,0.409,0.929,0.8284239130434783,0.0585
2739,Pavement,Stop Breathin,spotify:track:2XZhh0bi7ZyYIeTYaaichT,0.17,0.353,0.149,0.6477717391304348,0.0251
2740,Eels,Get Ur Freak On,spotify:track:4Sbs6BmgzW3XvbddElEvgv,0.146,0.342,0.113,0.9130706521739131,0.0753
2741,The Kinks,Good Day,spotify:track:1rQSgWqA0vDOq7xFotAA0u,0.205,0.798,0.327,0.7311141304347826,0.047
2742,Jack White,Want and Able,spotify:track:3bJ5M0j0ddsjBIlGeSGiEK,0.909,0.415,0.113,0.6477445652173913,0.0579
2743,The Clash,Jimmy Jazz - Remastered,spotify:track:06JxwPA4WAg0LWADJtaldL,0.00562,0.528,0.43,0.6928532608695652,0.0926
2744,Brunori Sas,Il costume da torero,spotify:track:1te4mrNf8ez5JRRSzHZFDm,0.634,0.623,0.286,0.7444836956521739,0.214
2745,Josefus,Crazy Man,spotify:track:3v6fEva1dxFx47Up6RseUA,0.231,0.288,0.315,0.7637228260869566,0.11
2746,The Waterboys,This Is The Sea - 2004 Remastered Version,spotify:track:11NuE135U0tohnqo3y9POs,0.0204,0.206,0.091,0.8216576086956522,0.0328
2747,Pond,Waiting Around For Grace,spotify:track:09Oad698yNhwtPYsePUCK7,0.000286,0.313,0.15,0.8821467391304348,0.0733
2748,Radiohead,You and Whose Army?,spotify:track:3IM6z62QFYH5exAFFDYkdY,0.794,0.295,0.103,0.74125,0.0325
2749,The Velvet Underground,Sweet Bonnie Brown (It's Just Too Much) - Live In San Francisco / 1969,spotify:track:0h4Stc4GtxDTXFzdqvL3Kk,0.536,0.391,0.157,0.7185869565217391,0.0339
2750,Dexys Midnight Runners,The Waltz,spotify:track:5oBfx9dd3FsexapvTc1miC,0.428,0.437,0.0709,0.5433152173913044,0.0348
2751,Tim Maia,No caminho do bem,spotify:track:6GNGbLF0UHAvvnFifjuDtr,0.44,0.831,0.113,0.6748641304347825,0.0744
2752,Dr. Feelgood,She Does It Right - 2006 Remaster,spotify:track:4m1pPLrD9QiOphWhT5lLzR,0.0581,0.588,0.124,0.8214130434782609,0.0422
2753,Bad Manners,Sally Brown,spotify:track:08hvKlzfjR1uXbDsUdFtXE,0.0108,0.635,0.0521,0.7722282608695653,0.0592
2754,The Selecter,Too Much Pressure,spotify:track:0imYSFshEp7NlgAjNNe1KY,0.0309,0.763,0.0348,0.6846739130434782,0.0977
2755,Stiff Little Fingers,Closed Groove,spotify:track:29XQcz6qDSMUffRmpyLUbc,0.0315,0.628,0.1,0.7392391304347826,0.0674
2756,The Sound,I Can't Escape Myself,spotify:track:509HA9Eo90mwvh21AjOMq9,0.0498,0.766,0.129,0.6784239130434783,0.408
2757,The Pogues,If I Should Fall from Grace with God,spotify:track:1Z5rTFsClLFgsIGuZ7Ymt2,0.015,0.45,0.142,0.7767119565217392,0.0532
2758,Happy Mondays,God's Cop,spotify:track:2zbMNxTNKWpJVHo3AyP8Ee,0.0725,0.645,0.108,0.7351086956521738,0.0283
2759,Lemon Jelly,The Staunton Lick,spotify:track:24UPAuTCzIAVobhZnwfFqo,0.322,0.64,0.0688,0.8041032608695653,0.0579
2760,Reigning Sound,Stormy Weather,spotify:track:2Sb0mvweEJVhLydFMDcPEf,0.0214,0.325,0.281,0.9424184782608697,0.065
2761,Rare Bird,Beautiful Scarlet,spotify:track:5bQwuZ7Dk7LODA5NUaKhxH,0.519,0.444,0.115,0.5741847826086958,0.0897
2762,The Hillbilly Moon Explosion,Chick Habit,spotify:track:1AKw0dbTd5sttbrLCo82U8,0.0899,0.556,0.293,0.8644565217391305,0.0302
2763,The Walker Brothers,After The Lights Go Out,spotify:track:3KfdW5hhzVBbEuYdAScIyz,0.166,0.447,0.463,0.7483967391304348,0.0269
2764,Roy Buchanan,Hey Joe,spotify:track:3qNqta4BBCgrxMa2UgPGAU,0.718,0.374,0.766,0.7339673913043477,0.19
2765,Marc Ribot,Esclavo Triste,spotify:track:7L0Ym4vMtlzv8fKRA3usTa,0.861,0.776,0.118,0.5378804347826087,0.0672
2766,The Dø,Slippery Slope (Extended) [Live At Studio Pigalle],spotify:track:5P9CIfk3IhgeHF4O2WFbN0,0.0673,0.809,0.0932,0.7651902173913044,0.0943
2767,Louis Armstrong & His Savoy Ballroom Five,St. James Infirmary,spotify:track:7fAa9rz4UmwuB4AGh50Gmp,0.902,0.693,0.153,0.7200815217391304,0.0514
2768,ODB,Harlem World,spotify:track:4iT7Pm41gmvJ5AWqXze1xT,0.0398,0.89,0.314,0.6767663043478261,0.332
2769,Wu-Tang Clan,"Legendary Weapons (feat. Ghostface, AZ, & M.O.P.)",spotify:track:0UL5qWPNtc3QDlMQF0uayP,0.0832,0.648,0.191,0.7899728260869566,0.325
2770,Mercanti di Liquore,Il viaggiatore,spotify:track:6VWAWd0OK8wZHqruYbSPrX,0.538,0.725,0.243,0.8047554347826088,0.0343
2771,The Freak Fandango Orchestra,Santa Alegría,spotify:track:7kBpuqLoX3WKiMTg1t2QWs,0.00227,0.481,0.0783,0.8904347826086957,0.0361
2772,Figli Di Madre Ignota,Il Gitano Elettrico,spotify:track:0ezixgtaHMUosrIzdIOBDK,0.179,0.67,0.0239,0.7717391304347827,0.191
2773,Fever Tree,San Francisco Girls,spotify:track:2Vio9orJlk0fFVeO0CgtA6,0.401,0.201,0.0345,0.8154347826086957,0.0331
2774,Caravan,Virgin On The Ridiculous - BBC Session - John Peel 07/02/74,spotify:track:2nOMX3VkYBxgKeiNrhHbRR,0.557,0.252,0.164,0.7154076086956521,0.0465
2775,The Nice,The Thoughts Of Emerlist Davjack - 2009 Digital Remaster,spotify:track:2NpFP7bNS0yJk1y5epj6ug,0.095,0.405,0.154,0.7160597826086956,0.0321
2776,"Crosby, Stills, Nash & Young",Almost Cut My Hair,spotify:track:0gCJkpD0RhF2rjiALLHBQL,0.183,0.47,0.164,0.7347010869565217,0.0437
2777,Les Claypool's Duo De Twang,Wynona's Big Brown Beaver,spotify:track:7E3zVn76iSAXwjCWq8oKNh,0.0566,0.771,0.0566,0.8756250000000001,0.0373
2778,Mink Mussel Creek,They Dated Steadily,spotify:track:2rlEk8qnBAuMbz0PCcRCm0,0.386,0.354,0.128,0.8266847826086957,0.0462
2779,Taj Mahal,The Cuckoo,spotify:track:0cvRAgs3jP0E595dNiUfsI,0.0466,0.579,0.141,0.7347282608695652,0.101
2780,Darondo,The Wolf,spotify:track:7IcAycftRPFf87DQaotor7,0.202,0.846,0.0664,0.7246195652173913,0.0345
2781,Townes Van Zandt,Where I Lead Me,spotify:track:2FNOl7I9VHEuFPAE6sveVF,0.456,0.519,0.0832,0.7041304347826086,0.042
2782,The Chocolate Watchband,I'm Not Like Everybody Else (Re-Recorded),spotify:track:2VD3e8RjUCt0cM4fe7QGfE,0.0597,0.514,0.0863,0.8050815217391305,0.0471
2783,Sheelanagig,Dinner for One,spotify:track:4jySVbgiWHj9NczwqwTZrP,0.106,0.638,0.105,0.7977445652173913,0.0594
2784,Sheelanagig,Nestor's Spyglass,spotify:track:4hF5cSIOHyORnR9YXHfB6O,0.143,0.461,0.112,0.8293206521739132,0.0341
2785,Sheelanagig,Bouree a Durin / Dark Eyes,spotify:track:6TX4b3KIxhiABFrhd3MQpa,0.12,0.397,0.112,0.7484782608695651,0.041
2786,Sheelanagig,Skotchne,spotify:track:49lcdPFJTNFvwizrqYAlWq,0.227,0.384,0.138,0.7868750000000001,0.0556
2787,Sheelanagig,Lohmond / Kiss the Maid Behind the Bar,spotify:track:09CDxJgZ968lGl8n00wL7C,0.488,0.384,0.302,0.694836956521739,0.0331
2788,Sheelanagig,Kopfniker,spotify:track:12Ob1WjRqOkPTxBvWNSfiI,0.224,0.684,0.11,0.7335054347826087,0.0762
2789,Sheelanagig,Salterello,spotify:track:4hYMCVVhvY9riMRNp1THr9,0.437,0.484,0.357,0.8507608695652175,0.0311
2790,Sheelanagig,Catweazel's Craic,spotify:track:0Uixha3trX8ivbgMNHo7aH,0.066,0.37,0.119,0.7687228260869566,0.0384
2791,Sheelanagig,Ford Escort Jig,spotify:track:13Kyv4NKnNMMVmF8vhL3qb,0.871,0.197,0.106,0.7233152173913043,0.0364
2792,Sheelanagig,Johnny's Jig / Retox Reel,spotify:track:55ODTTMROdH3GLqt7sM4sz,0.223,0.387,0.353,0.7604347826086957,0.033
2793,Sheelanagig,Uncle Lung,spotify:track:1lkYH7Ge3NDOsDx7Q2WMEl,0.212,0.532,0.133,0.8097282608695653,0.039
2794,Sheelanagig,Freylichs,spotify:track:0a4DDwg0vxLSlbaRoOg9nW,0.49,0.405,0.0712,0.8388315217391304,0.057
2795,Sheelanagig,Soup with a Fork,spotify:track:0YCDyAY6SOyHdkFDXmPVRQ,0.173,0.624,0.173,0.7909782608695652,0.0535
2796,Sheelanagig,Wilson's / Shkodra / A Minor Fettle / The Canny Man,spotify:track:0i8J23r5z1liVQe5RWadeu,0.718,0.427,0.111,0.8223913043478261,0.0349
2797,Sheelanagig,Baba Yaga's Ball,spotify:track:0jwScTGuccnB6HJKNIjrcA,0.0851,0.491,0.0583,0.8534782608695652,0.0773
2798,Sheelanagig,Where's Ralphie,spotify:track:1RjeFV20cBj2RhZ8mux7VK,0.12,0.574,0.266,0.8350000000000001,0.0313
2799,Sheelanagig,All over the Floor,spotify:track:33gb3hi7A0cP9b5pRTxqyB,0.236,0.648,0.0214,0.8580978260869566,0.0614
2800,Sheelanagig,Scruffy Dog,spotify:track:32ikUee0paDJQhqHwb3bdv,0.115,0.538,0.0455,0.862038043478261,0.0543
2801,Sheelanagig,Monster Stomp,spotify:track:5bihP7Y35YsXhjWbQ2bnt1,0.523,0.572,0.0396,0.86875,0.051
2802,Sheelanagig,Al Fresco's Love Temple Waltz,spotify:track:3DGfwyEMXJCmOIlRm1n8Ec,0.581,0.44,0.093,0.8210869565217392,0.0323
2803,Sheelanagig,Beard Town,spotify:track:3LrqL1sjr77zXQrkfzIAr1,0.0405,0.419,0.055,0.8405706521739131,0.0384
2804,Sheelanagig,A Sauce Too Far,spotify:track:3zCId9bdtAPYq17EG8mX8f,0.457,0.411,0.304,0.8536141304347826,0.0688
2805,Sheelanagig,Lost in Transitvania,spotify:track:23U0R9fBet9IJv9ofvtE65,0.327,0.547,0.298,0.841875,0.0522
2806,Sheelanagig,Lamento Di Tristano,spotify:track:4sWVsMif8VTBzvBXE5PvBT,0.783,0.377,0.0215,0.8480706521739131,0.0377
2807,Sheelanagig,Cirque Insomnia,spotify:track:6ZM7FsmIKxNOBwU7nle6sc,0.171,0.559,0.134,0.8432065217391305,0.0372
2808,Sheelanagig,Vlad the Inhaler,spotify:track:29nqRtnxN8RcqDK1C7Iuyg,0.172,0.591,0.0791,0.8207608695652174,0.0965
2809,Sheelanagig,Ot Azoi / Der Heyzer Bulgar,spotify:track:4O4iogh3iRlAf5y20KDyHf,0.429,0.404,0.062,0.8504347826086958,0.0845
2810,Sheelanagig,Yaffle's Banquet,spotify:track:1wP8xbcIcPQ7WmKkuNe4CH,0.242,0.49,0.344,0.8196739130434784,0.0652
2811,Sheelanagig,Yovano Yovanke / Shkodra / Tantsu,spotify:track:19Lk0TkjxRjYBQbcgkAgP2,0.484,0.47,0.155,0.8217119565217392,0.0426
2812,Sheelanagig,The Magic Lantern,spotify:track:5kJPHkjGf54FbaODFBdEgV,0.461,0.406,0.307,0.7315489130434782,0.101
2813,Sheelanagig,Beard Town,spotify:track:2gwqAjQKlw7W4HAm2htmgJ,0.445,0.547,0.144,0.8584239130434783,0.0386
2814,Sheelanagig,Bad Ken,spotify:track:14Ah307hlqkbMUg9UKDu7j,0.551,0.357,0.101,0.8587500000000001,0.124
2815,Sheelanagig,Schadenfreude,spotify:track:4D53Ts06QRLCl1ZkLpMkoO,0.73,0.37,0.263,0.8603260869565218,0.0927
2816,Sheelanagig,Chat D’orange,spotify:track:3VfAalMlVIjRBxDxqJroEu,0.888,0.612,0.121,0.8177989130434783,0.0384
2817,Sheelanagig,Hassid,spotify:track:1w18w6KgHQFTOYS6ShZ4EX,0.736,0.431,0.0825,0.858233695652174,0.0387
2818,Sheelanagig,The Manc Monk,spotify:track:1f3DtrxVDHrkadybIieMga,0.753,0.365,0.0996,0.8526902173913045,0.0429
2819,Sheelanagig,Shetlag,spotify:track:696NDcEnv0M4UpzpZa9KOT,0.841,0.378,0.109,0.8419021739130436,0.0292
2820,Sheelanagig,Objectophilia,spotify:track:4kNPJq1voxz7NoXTqSXdKX,0.664,0.516,0.16,0.8427445652173914,0.0432
2821,Sheelanagig,La Bernerie,spotify:track:6080r8fwybGPrau9vigZMR,0.952,0.339,0.116,0.7529891304347827,0.0298
2822,Duo bucolico,Il bevitore longevo,spotify:track:7vLqyRAO6JQ9IXhd8ogQcp,0.854,0.664,0.614,0.8546467391304349,0.193
2823,Mercanti di Liquore,L'eroe,spotify:track:5iDdAIrEfdGO8ZpENPS4bq,0.232,0.695,0.157,0.8257065217391305,0.0452
2824,Giorgio Gaber,Barbera E Champagne,spotify:track:5UZEgqshlpUZmgVs6bjVzp,0.549,0.624,0.0901,0.6600271739130436,0.0581
2825,Tre Allegri Ragazzi Morti,La tatuata bella,spotify:track:6sWF4VT3v6yzgBE6o4jpDa,0.856,0.736,0.122,0.7438858695652174,0.0558
2826,The Zen Circus,Atto secondo,spotify:track:7Klm8U40ec2nuQU50pX7Dp,0.0173,0.646,0.0616,0.838179347826087,0.0246
2827,The Clash,I Fought the Law,spotify:track:7lSDCrF11sdTVfjbAQVZE8,0.00539,0.526,0.14,0.8344021739130435,0.0545
2828,Nobraino,Le leggi del mercato universale,spotify:track:5luEBUmhMEIvl7biP3XIsx,0.232,0.732,0.113,0.7929347826086958,0.0946
2829,Mercanti di Liquore,La musica dei poveri,spotify:track:6EnQ5slAxkJV6Y2RSRc5sM,0.227,0.621,0.416,0.8070652173913044,0.03
2830,Ten Years After,Uncle Jam - 2004 Remaster,spotify:track:3LH6uukVlTSIWzpFLxcY9z,0.378,0.406,0.0615,0.7114673913043478,0.0416
2831,The Who,The Seeker - Edit,spotify:track:65tWmWelHKtU59awR7v4xQ,0.105,0.322,0.128,0.6991304347826087,0.0357
2832,James Gang,Another Year,spotify:track:40ts12KydKgqJkfWjLZwz3,0.00137,0.404,0.0809,0.6429076086956521,0.0271
2833,Donovan,Catch the Wind,spotify:track:3TarWuvkiAbNPZD2BkxqqK,0.389,0.369,0.0967,0.6091304347826086,0.0302
2834,Johnny Cash,Tennessee Stud - Live,spotify:track:5sGPEJx6q4A2CIkvpfKEuQ,0.949,0.578,0.687,0.5915217391304347,0.0509
2835,David Hess,"Now You're All Alone - From ""The Hateful Eight"" Soundtrack",spotify:track:3SvXeAE6Io29kxfyHjK3H2,0.907,0.354,0.137,0.411875,0.0432
2836,The Delfonics,Didn't I Blow Your Mind This Time,spotify:track:75D5cH21X8jAVdRKuUR70B,0.714,0.53,0.107,0.7406521739130435,0.028
2837,Randy Crawford,Street Life,spotify:track:4CWUGKyUi4aJOq7tF6HAIF,0.0904,0.658,0.188,0.7817934782608696,0.0456
2838,Johnny Cash,Satisfied Mind,spotify:track:4H8wbuOyL7gBXfzN2f8kQ6,0.89,0.461,0.105,0.6753804347826087,0.0425
2839,Dick Dale,Miserlou,spotify:track:1MLUxFwS1d4eY0JWIEkn4X,0.0135,0.297,0.379,0.7994021739130436,0.0553
2840,The Mavericks,Foolish Heart,spotify:track:46gsGxk2iUctmgJUmQRTKz,0.613,0.701,0.114,0.7004347826086956,0.0266
2841,The Blasters,Dark Night,spotify:track:3dKGK0ALdWHldGJEXpwt3K,0.00895,0.597,0.122,0.8163315217391305,0.0346
2842,David Bowie,Cat People (Putting Out The Fire),spotify:track:6HXvGhmrsMEZ9AxD1Vjejz,0.0251,0.728,0.176,0.8099184782608696,0.0381
2843,Jennifer Jason Leigh,"""Major Warren Meet Daisy Domergue"" - From ""The Hateful Eight"" Soundtrack",spotify:track:2SMua8XXjczTPUltl8Ofd9,0.681,0.723,0.452,0.37336956521739134,0.95
2844,Malcolm McLaren,About Her,spotify:track:0WN1ICX0u0NenOccX8gRp3,0.0211,0.533,0.106,0.781304347826087,0.029
2845,The Rolling Stones,Miss You - Remastered,spotify:track:5LcD4BvRlJOn8inQGT2RUY,0.421,0.797,0.236,0.8905978260869566,0.0423
2846,Led Zeppelin,Rock and Roll - Remaster,spotify:track:4PRGxHpCpF2yoOHYKQIEwD,0.000582,0.317,0.0891,0.8214402173913045,0.0375
2847,Big Brother & The Holding Company,Ball and Chain,spotify:track:6jXzkgISP6UfMEEaKkxWJw,0.516,0.398,0.218,0.621195652173913,0.0396
2848,Kool & The Gang,Jungle Boogie,spotify:track:4qxCDr5DquZsfaK7lvnY9G,0.103,0.806,0.315,0.7827173913043479,0.114
2849,Bobby Womack,Across 110th Street,spotify:track:2Q5rvrn3qR5HpLlvz3fcOy,0.114,0.482,0.215,0.7906250000000001,0.0461
2850,Gary Clark Jr.,Numb,spotify:track:3HyiHXZdB5CQTTtxIXYwJs,6.2e-06,0.247,0.411,0.9272554347826087,0.0545
2851,Modest Mouse,King Rat,spotify:track:6Z3pIqEp5n5faSopwto0tB,0.0536,0.305,0.139,0.8805706521739132,0.0394
2852,Foghat,Stone Blue,spotify:track:6JWoLQAvw6LIMGOgEReYVM,0.0138,0.458,0.0491,0.7552445652173914,0.0525
2853,Spirit,The Great Canyon Fire In General,spotify:track:46xCd2ANimkuque6U1EbnC,0.837,0.388,0.105,0.6310326086956523,0.0322
2854,Chuck Berry,You Never Can Tell,spotify:track:7xcFTtcCiyRvqLLq8s61WF,0.754,0.605,0.3,0.74625,0.114
2855,PJ Harvey,To Bring You My Love,spotify:track:1KMAfQba4ieO43YaUYWN9w,0.615,0.403,0.059,0.6112771739130435,0.0375
2856,White Denim,At Night In Dreams,spotify:track:402inY9UFrPImLssOP0Wo8,0.0583,0.54,0.215,0.8590760869565218,0.0687
2857,Antonio Sánchez,Doors and Distance,spotify:track:6kxS0o6zU5blS2hOqUAIyo,0.00798,0.766,0.111,0.4587771739130434,0.044
2858,Jeff Beck,Cause We've Ended as Lovers,spotify:track:4zoQ3EqopTIGmK2c2rPV5t,0.144,0.549,0.108,0.6614130434782609,0.0337
2859,The Rolling Stones,She Said Yeah - Mono / Remastered,spotify:track:3PIQ5dCDP323aay8patzRL,0.0201,0.375,0.0318,0.8356521739130436,0.0673
2860,Canned Heat,Bagful of Boogie,spotify:track:5Dt3PFXDtt4UkvFYDZ7EMk,0.609,0.72,0.0592,0.8302989130434784,0.033
2861,The Rolling Stones,Stray Cat Blues,spotify:track:04EncJc80PmZONT4Pbe4Gk,0.0227,0.346,0.0834,0.7659239130434783,0.0522
2862,The Doors,Riders on the Storm,spotify:track:14XWXWv5FoCbFzLksawpEe,0.25,0.55,0.11,0.7008695652173913,0.0283
2863,Savoy Brown,That Same Feelin',spotify:track:0HK7LqXmkh6oGreEnQuJjm,0.0279,0.448,0.145,0.6527717391304347,0.0505
2864,Fleetwood Mac,"Oh Well (Pt. 1) - Live 1979, St. Louis, MO",spotify:track:4goRYGyFCoEUgCRDbvSQln,0.429,0.325,0.758,0.5926630434782608,0.0657
2865,TV On The Radio,Mr. Greives,spotify:track:0eoy1hAwSQJ5CEyCTqxTbD,0.9,0.332,0.391,0.6889945652173913,0.0342
2866,Queens of the Stone Age,Song For The Deaf,spotify:track:7DsVUde9c0lVje0FtuIYoY,0.204,0.415,0.137,0.883858695652174,0.0886
2867,The Brian Jonestown Massacre,Anemone,spotify:track:18kX8sPoqshqv0GtEOziTx,0.0599,0.527,0.204,0.6693749999999999,0.0347
2868,22-Pistepirkko,Onion Soup,spotify:track:3C8ed0d8OjqHv2CiA1gdFA,0.0103,0.593,0.117,0.8527717391304348,0.0476
2869,Radiohead,My Iron Lung,spotify:track:7qAvnUegMQI9S5QLC2ZhUR,0.056,0.242,0.38,0.7913315217391305,0.0663
2870,Primal Scream,2013,spotify:track:5ySWntF88aWEgmDIqUSnqa,0.00167,0.46,0.148,0.9327989130434783,0.0414
2871,The Dead Weather,Looking at the Invisible Man,spotify:track:4AyifPSrdaeAYyWNGSqbd2,0.00103,0.509,0.537,0.9544565217391305,0.119
2872,Public Image Ltd.,Religion II - 2011 Remaster,spotify:track:0bkCuXqB0XHb1tzBkVdW1z,0.00716,0.589,0.19,0.7325815217391304,0.0299
2873,The Strokes,When It Started,spotify:track:3iiObSfkcBsETljmSB4Hcs,0.268,0.721,0.15,0.7992934782608696,0.0329
2874,The Smiths,Pretty Girls Make Graves - 2011 Remaster,spotify:track:3wUMcPzXcmaeW8QxTdyXQO,0.00543,0.614,0.199,0.7734239130434784,0.0265
2875,Primal Scream,Suicide Bomb,spotify:track:4pkCHOejogBxfpdHLxwqey,0.00157,0.412,0.884,0.8083152173913044,0.0364
2876,Pixies,Monkey Gone to Heaven,spotify:track:1lFC3sMgOcDrVzNh8zXRnl,0.0167,0.652,0.32,0.6927173913043477,0.0302
2877,The Clash,Death or Glory - Remastered,spotify:track:3lUVy400HL94NB03paDTyN,0.0572,0.679,0.15,0.8217663043478262,0.0416
2878,The Hives,T.H.E.H.I.V.E.S.,spotify:track:1f08YT5uGGQPYEdJLRz4A8,0.0191,0.842,0.11,0.9122826086956523,0.0304
2879,Queens of the Stone Age,I Think I Lost My Headache,spotify:track:1BgsGXYQX69jgi998B9NFl,0.434,0.292,0.539,0.8793478260869566,0.0495
2880,The Strokes,Soma,spotify:track:6gU7ohksNd6LsEJMWfDRhp,0.0747,0.499,0.0753,0.8202717391304348,0.0302
2881,Small Faces,Rene,spotify:track:4aGZv9oeKiV3H5586KU2jj,0.0149,0.581,0.289,0.8301086956521739,0.0436
2882,The Doors,Hyacinth House,spotify:track:4nKmlUaUiUN4rpMGYnUPAu,0.1,0.453,0.0882,0.7371739130434782,0.0304
2883,Canned Heat,I Don't Know What I'll Do with Myself - Live,spotify:track:5XHBwGck3OCWNTtAd53Y3B,0.518,0.446,0.155,0.5870380434782608,0.345
2884,Lou Reed,Satellite of Love,spotify:track:5WyuRWUcOOhAic0tj9Pl28,0.442,0.458,0.299,0.7427989130434782,0.0294
2885,Stevie Ray Vaughan,"Come On, Pt. III",spotify:track:0t4Ef0Z7BGIRtwoK8S8299,5.78e-05,0.449,0.268,0.7377173913043479,0.0312
2886,The Moody Blues,Nights In White Satin - Single Version,spotify:track:3D1Xnj2Q7oh7Vz3RH9fDvC,0.252,0.21,0.247,0.6916304347826087,0.0299
2887,Rory Gallagher,Overnight Bag,spotify:track:18bRuON4qYF0oJfE7LlBS7,0.00145,0.486,0.44,0.8833695652173914,0.0345
2888,Jimi Hendrix,Little Wing,spotify:track:1Eolhana7nKHYpcYpdVcT5,0.181,0.515,0.0547,0.8009782608695653,0.0768
